split,sample_id,trajectory_rmse
test,8874,0.028693608939647675
test,8875,0.04188437759876251
test,8876,0.05134259909391403
test,8877,0.025563552975654602
test,8878,0.036448702216148376
test,8887,0.02446172945201397
test,8889,0.0762527734041214
test,8891,0.15521641075611115
test,8893,0.02438562922179699
test,8894,0.014185682870447636
test,8896,0.36917632818222046
test,8899,0.0468394011259079
test,8901,0.036641448736190796
test,8902,0.07085273414850235
test,9312,0.04062702879309654
test,9313,0.019185278564691544
test,9314,0.015055195428431034
test,9315,0.09528930485248566
test,9316,0.16341254115104675
test,9317,0.016286984086036682
test,9318,0.03832651674747467
test,9319,0.03089238330721855
test,9320,0.031147519126534462
test,9321,0.04869931563735008
test,9322,0.036208223551511765
